Facility_Name,Product,Tags,Volume,Retail_Price,Cost_Price,In_Stock,Availability,Earliest_Expiry,Total_Cost,Sales_Value
Maisha Meds Pharmacy Test,Generic 4.5/103mm,-,-,2860,2200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,3990,3000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Cannulated Screw set 3.5mm ,-,-,152100,117000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,8320,6400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Folic Acid 5MG,-,-,75.81,57,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,K-Wire dia 1.7mm length 280+20mm, trocar tip St. steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5/50mm,-,-,1500,1370,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11723.95,8815,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 45MM,-,-,916.5,705,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,46.55,35,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M tibial nail stainless steel, size 12mm × 36cm ,-,-,8060,6200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/100mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,518.7,390,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,46.55,35,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Soluset ,-,-,97.5,75,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Synthecon 3/8 Circle, 75Cm 26MM / NO.3,-,-,3770,2900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Martindale Pharmaceuticals 50MCG/2ML,-,-,505.4,380,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feeding Set ,-,-,751.4,578,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Vaginal 500MG,-,-,66.5,50,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Disp Syringes ,-,-,689,530,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,K-Wire dia 1.5mm length 150 + 10mm, trocar tip St.  steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/55mm,-,-,520,400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/40mm,-,-,604.5,465,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Siclofen Modified Release 200MG,-,-,25,19.23,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drill Bit dia3.5mm length 145/120mm,3 flute QCK Coupling 145/120mm,-,-,1795.5,1350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Leukeran 2MG,-,-,6978.4,5368,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Synthecon 1/2 Circle, 75Cm 30MM / NO.2,-,-,3146,2420,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 48MM / NO.2,-,-,4550,3500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Synthecon 3/0 Circle, 75Cm 22MM2,-,-,2704,2080,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Typhim 20D,-,-,13239.2,10184,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Digomet 250MG,-,-,3524.5,2650,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Non-Powdered SIZE 7.5,-,-,2730,2100,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ibufil 200MG,-,-,25,15,0,Out of Stock,Mon May 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel, Length 65Mm ,-,-,1456,1120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M Femur nail diameter4.9mm, stainless steel, length 30mm ,-,-,474.5,365,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,B-Braun G16,-,-,26,20,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm,-,-,295260,222000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Cyclovir 400MG,-,-,1000,750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Oscillating Saw ,-,-,136500,105000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Trust Classic ,-,-,66.5,50,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,AL 20MG / 120MG,-,-,150,115.38,0,Out of Stock,Thu Jun 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Disp Syringes ,-,-,1586,1220,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Epanutin 50MG,-,-,188.5,145,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 13/6.7mm,-,-,182,140,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11723.95,8815,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 40MM / NO.2,-,-,2704,2080,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,139.65,105,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Adult EXTRA LARGE,-,-,800,615.38,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic G18,-,-,86.45,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Nylon Suture R/C ,-,-,11440,8800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 4.5,-,-,481,370,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Adult LARGE,-,-,800,615.38,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Besylate 10MG/1ML,-,-,364,280,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Trust Classic ,-,-,66.5,50,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drystar DT5 B Films 20 x 25cm (AGFA) SIZE 20 x 25cm,-,-,16226,12200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Remus 0.03%W/W,-,-,682.5,525,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Normal immunoglobulin (Human)  injection for IV administration5% protein solution ,-,-,26000,20000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/90mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1197,900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,390,300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Kofed Paed 7MG/5ML / 28.5MG,-,100ML,200,100,0,Out of Stock,Sat Jul 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic ,-,-,123.5,95,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Folinic Acid Injection 10mg/ml Solution or Powder For Reconstitution, 5ml Vial ( 50mg As Calcium Folinate) 50mg,-,-,572,440,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Rolac 30MG,-,-,81.13,61,0,Out of Stock,Fri Dec 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic SIZE 10,-,-,2527,1900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,354.9,273,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Proximal Locking Screws For Reconstruction Nail Diameter5.9Mm, Stainless Steel, Length 60Mm 60mm,-,-,1489.6,1120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Absorbent Paper Points Assorted Sizes 45-80 Size 45-80,-,-,731.5,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5/166mm,-,-,4289.25,3225,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Casodex 50MG,-,-,3719.3,2861,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M Femur nail diameter4.9mm, stainless steel, length 60mm ,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Durogesic 50MCG,-,-,2080,1600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Snake Venom Antiserum I.V Injection 10ml vial.  Covering 18 snake species:  Echis pyramidum Echis ocellatus, Echis leucogaster, Bitis orietans, Bitis nasicornis, Bitis gabonica, Bitis rhinoceros, Dendroaspis polylepis, Dendroaspis viridis, Dendroaspis angusticeps, Dendroaspis jamesoni, Naja nigricollis, Naja melanoleuca, Naja haje, Naja pallida, Naja nubiae, Naja katiensis, Naja senegalensis ,-,-,7624.5,5865,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/20mm,-,-,455,350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,741,570,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Iron sucrose 20mg/ml Injection  5ml (Venofar) 200mg/ml,-,-,2080,1600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M femur nail stainless steel, length 36cm,diameter 10mm ,-,-,8255,6350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dawasolone 5MG,-,-,2,0.7,0,Out of Stock,Thu Feb 01 2024 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Troynoxa 80MG/0.8ML,-,-,1763.58,1326,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 8.0,-,-,86.19,66.3,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic G18,-,-,2.6,2,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feeding Tube Size 18 FG,-,-,35.91,27,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 10CM * 10CM,-,-,731.5,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lydia T CU380A,-,-,39.9,30,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Adjustable Clamps Large ,-,-,2964,2280,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 20,-,-,73.15,55,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lactacyd 10GM/15ML,-,-,385.7,290,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5mm/20mm,-,-,266,200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Hydrochlorothiazide 25MG,-,-,63.84,48,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Chemoport Huber Needle 22g Length 20mm 22g Length 20mm,-,-,6487,4990,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Herceptin 440MG,-,-,115693.5,88995,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Prazitel 600MG,-,-,1824.76,1372,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 400MG,-,-,850,750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11305,8500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 16 Fg,-,-,1170,900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,106.4,80,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,T- Buttress Plate 4.5 4 holes, length 81mm St. steel Right 81mm,-,-,3391.5,2550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 5.0,-,-,84.5,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Vinblastine Sulphate Solution for Injection 1mg/ml, 10ml Vial (10mg) 10mg, 1mg/ml,-,-,1482,1140,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/32mm,-,-,470.82,354,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Fortum 1000MG,-,-,109.06,82,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Muac Tape (Paediatric) 1,-,-,100.1,77,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,63.84,48,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,DHS/DCS Lag screws 12.5mm St. steel, length 50mm ,-,-,1950,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,184.6,142,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 5.9mm/110mm,-,-,1742.3,1310,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,DHS/DCS Lag screws 12.5mm St. steel, length 60mm ,-,-,1950,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,16478.7,12390,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Fortress ,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dryview DVE Laser Imaging Film {35 x 43cm (14 x 17 Inch)} Carestream SIZE 35 x 43cm,-,-,55860,42000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 8.4%W,-,-,1599,1230,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1MU,-,-,15,9,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 30MG,-,-,1024.1,770,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,IM universal Femur Nails instrument set ,-,-,520000,400000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Myfortic 180MG,-,-,9908.5,7450,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Disposable / 0.05ML,-,-,1495,1150,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Arthrotec Blister Pack 75MG,-,-,503,386.92,0,Out of Stock,Thu Dec 01 2022 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic 4.5/135mm,-,-,3094,2380,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,123.5,95,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm,-,-,295260,222000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 200MG,-,-,1117.2,840,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5mm/48mm,-,-,360.1,277,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Portex SIZE 4.5,-,-,299,230,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Reconstruction Instrument Set ,-,-,198425.5,152635,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Gipsona 10CM * 2.7M,-,-,1330,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Surgisorb 1/2 Circle, 90Cm 45MM2,-,-,2704,2080,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dialyzer High Flux Surface Area 2.0m2 (Bellco) 2.0m2,-,-,2080,1600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ronem 500MG,-,-,798,600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,CHVS Jacket Medium ,-,-,4680,3600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE M,-,-,1596,1200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,10108,7600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Glucophage 1000MG,-,-,19,11.54,0,Out of Stock,Thu Feb 01 2024 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Dalacin C 150MG/1ML,-,-,1576.05,1185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lactacyd 10GM/15ML,-,-,385.7,290,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 5CM * 4.5M Bpc,-,-,93.1,70,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lesstrol 20MG,-,-,120,80,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Fluorometholone Eye Drops  0.1% W/V 5ml 5ml,-,-,189.8,146,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Zovirax 250MG,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Viagra 25MG,-,-,3060.33,2301,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 12,-,-,46.55,35,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,K-Wire dia 2.5mm length 150 + 10mm trocar tip St. steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Mask Face ,-,-,312,240,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Schanz screws dia 5.0mm length 200mm ,-,-,715,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Respidon 2MG,-,-,1197,900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,2793,2100,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Velcade 3.5MG,-,-,11219,8630,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 45MM,-,-,916.5,705,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 105Mm Stainless Steel ,-,-,1306.5,1005,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Nusar-H 12.5MG / 50MG,-,-,79.8,60,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic G18,-,-,86.45,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Arch Wire ,-,-,3411.45,2565,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,IM Universal Tibia Nails instrument set ,-,-,520000,400000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,1795.5,1350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,78805.16,59252,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Osteofos 70MG,-,-,850,620,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Buscopan 20MG/1ML,-,-,35,25,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Gabica 50MG,-,-,40,30.08,180,Adequate Stocks,,5414.4,7200
Maisha Meds Pharmacy Test,Hemodialysis blood lines with drainage bag percutor arterial and venous line with a filter,transducer, infusion set & recirculator (Nipro) ,-,-,643.5,495,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1755,1350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M Femur nail diameter4.9mm, stainless steel, length 50mm ,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Eflaron 200 MG /5ML,-,60ML,120,92.31,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,HPON ,AGYW 15-19,-,0,0,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feeding Tube Size 6 FG,-,-,21.28,16,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,1383.2,1040,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Spirit/ Whiskey/Rum ,-,-,2500,1500,45,Adequate Stocks,,67500,112500
Maisha Meds Pharmacy Test,Contour Ts ,-,-,1105,850,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Totomol 120MG/5ML,-,100ML,100,100,0,Out of Stock,Sat Jul 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic ,-,-,598,460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,665,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Reusable SPO2 Sensor PDT, Finger-Clip 1,-,-,28600,22000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 12'',-,-,23.94,18,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,21878.5,16450,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Mattress for Standard Hospital Bed ,-,-,21546,16200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,182000,140000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Truston-2 0.75MG,-,-,66.5,50,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 100MG,-,-,110.39,83,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Melasil 10MG,-,-,88,50,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Mission Plus ,-,-,84500,65000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Arch Bars ,-,-,5486.25,4125,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M femur nail stainless steel, length 36cm,diameter 10mm ,-,-,8255,6350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 50%,-,-,97.09,73,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Alkeran 2MG,-,-,6578,5060,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dangyl 200MG,-,-,647.71,487,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Bipolar Forceps (21cm Curved) 1,-,-,54991.3,42301,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Omacillin 500MG,-,-,646.38,486,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Needles G23 G23,-,-,598,460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,8190,6300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5mm/14mm,-,-,266,200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4",-,-,864.5,650,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Non-Ionic H2O Soluble With Iodine Content - 300Mg/Ml 300MG / ML,-,-,1509.55,1135,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/75mm,-,-,630.5,485,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Fluorometholone Eye Drops  0.1% W/V 5ml 5ml,-,-,189.8,146,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,DCP 4.5 Narrow, 8holes length 135mm,st.steel 135mm,-,-,3059,2300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Synthecon 3/8 Circle, 75Cm 26MM / NO.3,-,-,2704,2080,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Foralin 100MCG/1D / 6MCG/1D,-,-,1630,1323,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lateral Tibial head Buttress plates 4.5 for LEFT leg. St. steel 7 holes  length 149mm 149mm,-,-,5399.8,4060,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ferrous Sulphate 200MG,-,-,791.35,595,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dalacin C 150MG/1ML,-,-,1576.05,1185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Yellow,-,-,5850,4500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M tibial nail diameter4.9mm, length 25mm stainless steel ,-,-,481,370,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sod Amid / Meglumine Amidotrizoate 370MG / ML,-,-,2128,1600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Gipsona 15CM * 2.7M,-,-,345.8,260,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/80mm,-,-,630.5,485,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Duphaston 10MG,-,-,200,108,10,Adequate Stocks,,1080,2000
Maisha Meds Pharmacy Test,Generic Ordinary ,-,-,260.68,196,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,3172.05,2385,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0/16mm,-,-,438.9,330,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Cyclophosphamide Injection powder for reconstitution, 1g 1g,-,-,299,230,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/95mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,545.3,410,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Micropore tape 2.5cm x 9.14M  (3M) 2.5cm x 9.14M  (3M),-,-,156,120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Proximal Femoral Instruments Set ,-,-,292600,220000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic CH16,-,-,86.45,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Surfactant Beractant or Poractant or equivalent 25mg/ml 25mg/ml,-,-,28600,22000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE L,-,-,3990,3000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 5.mm/115mm,-,-,1742.3,1310,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ansell SIZE 7.5,-,-,3042,2340,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M tibial nail stainless steel, size 10mm × 36cm ,-,-,8060,6200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 100MG,-,-,182,140,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Acute Dialysis Dual Lumen Catheter Jugular 13.5FR x 16cm (Mahurkar) 13.5FR x 16cm,-,-,10855,8350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Injector Syringes (Dual Head) Single Use 1,-,-,3026.4,2328,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter6.5Mm, Stainless Steel, Length 95Mm 95mm,-,-,2473.8,1860,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dryview DVE Laser Imaging Film {20 x 25cm (8 x 10 Inch)} Carestream SIZE 20 x 25cm,-,-,21014,15800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,DHS/DCS Lag screws 12.5mm St. steel, length 70mm ,-,-,1950,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 70%W,-,-,1105,850,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Nectrum 1GM,-,-,50.54,38,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 22mm,-,-,352.45,265,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Stamaril ,-,-,2551.9,1963,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,K-Wire dia 1.8mm length 150+10mm, trocar tip St. steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Docetere 80MG/2ML,-,-,3380,2600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic CH12,-,-,73.15,55,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Skin Traction Kit ,-,-,1330,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lysodol 100MG,-,-,0,0,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Bispanol 10MG,-,-,904.4,680,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Babyhaler Paediatric ,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,169,130,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/22mm,-,-,438.9,330,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Disposable G23,-,-,143,110,0,Out of Stock,,0,0
